time_s,setpoint_m,position_m,measured_position_m,velocity_m_s,error_m,beam_angle_deg,disturbance_m_s2
1.3800000000000001,0.0,-0.002198725866556855,0.001941621952877566,-0.014688603605084742,0.002198725866556855,-12.000000000000002,0.0
1.3900000000000001,0.0,-0.002449567748016582,0.0036289990654578045,-0.02508418814597271,0.002449567748016582,-12.000000000000002,0.0
1.4000000000000001,0.0,-0.0025964537840674293,-0.0016207488814645892,-0.014688603605084742,0.0025964537840674293,12.000000000000002,0.0
1.41,0.0,-0.002639383974709397,-0.0045755300241311575,-0.004293019064196775,0.002639383974709397,12.000000000000002,0.0
1.42,0.0,-0.002578358319942485,-0.006903476536172015,0.0061025654766911925,0.002578358319942485,12.000000000000002,0.0
1.43,0.0,-0.0026212885105844526,-0.0020429353952548133,-0.004293019064196775,0.0026212885105844526,-12.000000000000002,0.0
1.44,0.0,-0.0025602628558175407,-0.004247170701205104,0.0061025654766911925,0.0025602628558175407,12.000000000000002,0.0
1.45,0.0,-0.0025429233269810667,-0.0033909773761769115,0.0017339528836474048,0.0025429233269810667,-5.012452562209806,0.0
1.46,0.0,-0.002494559354382213,-0.0037671169251006827,0.00483639725988533,0.002494559354382213,3.5574245926869583,0.0
1.47,0.0,-0.002499307220565545,-0.0027761411272149835,-0.0004747866183331881,0.002499307220565545,-6.097672433565689,0.0
1.48,0.0,-0.002608010932157757,-0.00036734675899025796,-0.010870371159221156,0.002608010932157757,-12.000000000000002,0.0
1.49,0.0,-0.0026127587983410887,-0.0022939137972670673,-0.0004747866183331881,0.0026127587983410887,12.000000000000002,0.0
1.5,0.0,-0.0025728069769530987,-0.0029300284724184653,0.00399518213879899,0.0025728069769530987,5.129054534653597,0.0
1.51,0.0,-0.0024288993101562292,-0.004644114482604721,0.014390766679686959,0.0024288993101562292,12.000000000000002,0.0
1.52,0.0,-0.0022042959899298215,-0.005778265199564944,0.022460332022640774,0.0022042959899298215,9.28766186941761,0.0
1.53,0.0,-0.0020836485151122935,-0.0031769118080764835,0.012064747481752807,0.0020836485151122935,-12.000000000000002,0.0
1.54,0.0,-0.002017106548299765,-0.0021912136167489345,0.006654196681252862,0.002017106548299765,-6.212198733278775,0.0
1.55,0.0,-0.002054520426896116,0.0015187532788600014,-0.003741387859635106,0.002054520426896116,-12.000000000000002,0.0
1.56,0.0,-0.001987978460083587,-0.0017939713839503443,0.006654196681252862,0.001987978460083587,12.000000000000002,0.0
1.57,0.0,-0.0020253923386799383,-2.249943803747179e-05,-0.003741387859635106,0.0020253923386799383,-12.000000000000002,0.0
1.58,0.0,-0.0019588503718674095,-0.0030239835357582425,0.006654196681252862,0.0019588503718674095,12.000000000000002,0.0
1.59,0.0,-0.0018047374792874277,-0.004328737904701459,0.015411289257998187,0.0018047374792874277,10.0869130935138,0.0
1.6,0.0,-0.0016778334691664046,-0.0037349710037521714,0.012690401012102307,0.0016778334691664046,-3.1194491546404555,0.0
1.61,0.0,-0.0015802750670098694,-0.003128285598237911,0.009755840215653521,0.0015802750670098694,-3.364692558870343,0.0
1.62,0.0,-0.001586672510262214,0.00267666439786046,-0.0006397443252344464,0.001586672510262214,-12.000000000000002,0.0
1.6300000000000001,0.0,-0.0014891141081056786,-0.003229445868710986,0.009755840215653521,0.0014891141081056786,12.000000000000002,0.0
1.6400000000000001,0.0,-0.0014955115513580232,0.00018786429936701126,-0.0006397443252344464,0.0014955115513580232,-12.000000000000002,0.0
1.6500000000000001,0.0,-0.001397953149201488,-0.003301365907532076,0.009755840215653521,0.001397953149201488,12.000000000000002,0.0
1.6600000000000001,0.0,-0.0014043505924538325,0.00046519287654700025,-0.0006397443252344464,0.0014043505924538325,-12.000000000000002,0.0
1.67,0.0,-0.0013435460244387964,-0.0006344486602421061,0.006080456801503602,0.0013435460244387964,7.724158821708686,0.0
1.68,0.0,-0.0012178547397697897,-0.0016568218197549772,0.012569128466900673,0.0012178547397697897,7.456500094852289,0.0
1.69,0.0,-0.0011106821357327187,-0.0012993797920406577,0.010717260403707093,0.0011106821357327187,-2.122569951727122,0.0
1.7,0.0,-0.0009310671594022976,-0.0024202575265914994,0.017961497633042108,0.0009310671594022976,8.330605062031879,0.0
1.71,0.0,-0.0008554080284807562,-3.892275643813646e-05,0.007565913092154141,0.0008554080284807562,-12.000000000000002,0.0
1.72,0.0,-0.0006757930521503351,-0.0017653749891623162,0.017961497633042108,0.0006757930521503351,12.000000000000002,0.0
1.73,0.0,-0.00040790957780435745,-0.0031270045796848315,0.026788347434597765,0.00040790957780435745,10.168114197851086,0.0
1.74,0.0,-0.0001431507586796795,-0.002963784726443596,0.026475881912467792,0.0001431507586796795,-0.35806144386860844,0.0
1.75,0.0,1.765221503611874e-05,0.0002020250767645595,0.016080297371579823,-1.765221503611874e-05,-12.000000000000002,0.0
1.76,0.0,7.44993433430373e-05,0.0031758347278569884,0.005684712830691855,-7.44993433430373e-05,-12.000000000000002,0.0
1.77,0.0,0.00023530231705883554,0.0003944825704899138,0.016080297371579823,-0.00023530231705883554,12.000000000000002,0.0
1.78,0.0,0.00041988817009185834,-1.9743351609296004e-06,0.018458585303302282,-0.00041988817009185834,2.7263459391374476,0.0
1.79,0.0,0.000542789722087783,0.0009915404492969442,0.012290155199592465,-0.000542789722087783,-7.086554357319793,0.0
1.8,0.0,0.000561735428674828,0.0031547932055014326,0.0018945706587044971,-0.000561735428674828,-12.000000000000002,0.0
1.81,0.0,0.0006846369806707527,0.0010005004314025407,0.012290155199592465,-0.0006846369806707527,12.000000000000002,0.0
1.82,0.0,0.0008758955947365459,-0.00013721748099672164,0.019125861406579323,-0.0008758955947365459,7.857751080243872,0.0
1.83,0.0,0.0009631983633934595,0.0030884730148563236,0.008730276865691356,-0.0009631983633934595,-12.000000000000002,0.0
1.84,0.0,0.0011222219837107768,0.0018207112403166865,0.01590236203173172,-0.0011222219837107768,8.247052079076655,0.0
1.85,0.0,0.0011772897586192143,0.004193733967702761,0.005506777490843754,-0.0011772897586192143,-12.000000000000002,0.0
1.86,0.0,0.0013363133789365315,0.0015437586330630266,0.01590236203173172,-0.0013363133789365315,12.000000000000002,0.0
1.87,0.0,0.0015992928446627284,-0.0011126246845044692,0.02629794657261969,-0.0015992928446627284,12.000000000000002,0.0
1.8800000000000001,0.0,0.0018662946266584453,-0.0011370255538286015,0.026700178199571687,-0.0018662946266584453,0.46092846389483005,0.0
1.8900000000000001,0.0,0.0020293405632452826,0.005168150491120944,0.016304593658683718,-0.0020293405632452826,-12.000000000000002,0.0
1.9000000000000001,0.0,0.0021615722362293695,0.005476672004811877,0.013223167298408672,-0.0021615722362293695,-3.5332935372566436,0.0
1.9100000000000001,0.0,0.0023977597546223357,0.0018025338096641682,0.02361875183929664,-0.0023977597546223357,12.000000000000002,0.0
1.92,0.0,0.002640545386836611,0.0016313851123503603,0.02427856322142754,-0.002640545386836611,0.7561100953875035,0.0
1.93,0.0,0.0027793751736420068,0.005563433971321015,0.013882978680539572,-0.0027793751736420068,-12.000000000000002,0.0
1.94,0.0,0.003022160805856282,0.0005652838095550308,0.02427856322142754,-0.003022160805856282,12.000000000000002,0.0
1.95,0.0,0.003222179789174513,0.0012327067679446294,0.02000189833182307,-0.003222179789174513,-4.906692268215126,0.0
1.96,0.0,0.003318242927083864,0.004508833378552602,0.009606313790935102,-0.003318242927083864,-12.000000000000002,0.0
1.97,0.0,0.003518261910402095,0.002529032681364685,0.02000189833182307,-0.003518261910402095,12.000000000000002,0.0
1.98,0.0,0.0036518457724225998,0.0035080181769619524,0.013358386202050472,-0.0036518457724225998,-7.635484314247536,0.0
1.99,0.0,0.003788931937953378,0.0033249599753735746,0.0137086165530778,-0.003788931937953378,0.4013377013775624,0.0
2.0,0.12,0.004029973948893035,0.004464081035551245,0.024104201093965768,0.11597002605110696,12.000000000000002,0.0
2.0100000000000002,0.12,0.004374971805241573,0.006844937671520469,0.03449978563485374,0.11562502819475842,12.000000000000002,0.0
2.02,0.12,0.00482392550699899,0.004556141619045064,0.0448953701757417,0.115176074493001,12.000000000000002,0.0
2.0300000000000002,0.12,0.005376835054165287,0.006111803093552706,0.05529095471662967,0.11462316494583472,12.000000000000002,0.0
2.04,0.12,0.0060337004467404635,0.001276490852103242,0.06568653925751763,0.11396629955325953,12.000000000000002,0.0
2.05,0.12,0.006667630928960222,0.005936263642880228,0.06339304822197589,0.11333236907103977,-2.6290696287687694,0.0
2.06,0.12,0.007405517256588861,0.00498117038837448,0.07378863276286386,0.11259448274341113,12.000000000000002,0.0
2.07,0.12,0.008247359429626379,0.004967891135741604,0.08418421730375183,0.11175264057037362,12.000000000000002,0.0
2.08,0.12,0.009193157448072777,0.006491054695768877,0.09457980184463981,0.11080684255192721,12.000000000000002,0.0
2.09,0.12,0.010242911311928055,0.008524910566671153,0.10497538638552778,0.10975708868807194,12.000000000000002,0.0
2.1,0.12,0.011322490997413658,0.012074716396640081,0.10795796854856024,0.10867750900258634,3.419817581733968,0.0
2.11,0.12,0.01250602652830814,0.00866970556193453,0.11835355308944821,0.10749397347169186,12.000000000000002,0.0
2.12,0.12,0.01369743029592342,0.012567289513496975,0.11914037676152797,0.10630256970407657,0.9016707296796475,0.0
2.13,0.12,0.014992789908947578,0.012729091429256262,0.12953596130241593,0.10500721009105242,12.000000000000002,0.0
2.14,0.12,0.016392105367380616,0.014337443720223657,0.1399315458433039,0.10360789463261938,12.000000000000002,0.0
2.15,0.12,0.01777641779293494,0.018397621017989824,0.13843124255543246,0.10222358220706505,-1.7194790197093748,0.0
2.16,0.12,0.019264686063898143,0.018852648666942792,0.14882682709632042,0.10073531393610186,12.000000000000002,0.0
2.17,0.12,0.020788350850302416,0.02193948227878363,0.15236647864042707,0.09921164914969757,4.059537548208305,0.0
2.18,0.12,0.022415971482115566,0.020479339491802615,0.16276206318131503,0.09758402851788443,12.000000000000002,0.0
2.19,0.12,0.024147547959337597,0.02102408625877416,0.173157647722203,0.0958524520406624,12.000000000000002,0.0
2.2,0.12,0.025935137349352325,0.0236998303255766,0.17875893900147294,0.09406486265064767,6.432108749127764,0.0
2.21,0.12,0.02776999272665775,0.02642013093189477,0.18348553773054274,0.09223000727334224,5.424382702582502,0.0
2.22,0.12,0.029708630488346363,0.028123139443565173,0.19386377616886127,0.09029136951165363,11.979679528352237,0.0
2.23,0.12,0.031751224095443856,0.02753985434387963,0.20425936070974923,0.08824877590455614,12.000000000000002,0.0
2.24,0.12,0.03372861551121154,0.0319322036586996,0.19773914157676858,0.08627138448878846,-7.492960660179817,0.0
2.25,0.12,0.03576378901065523,0.034185072171489354,0.20351734994436924,0.08423621098934476,6.636166417378246,0.0
2.2600000000000002,0.12,0.03769500666469004,0.04079873708572307,0.19312176540348128,0.08230499333530995,-12.000000000000002,0.0
2.27,0.12,0.03973018016413374,0.04144869588725338,0.20351734994436924,0.08026981983586626,12.000000000000002,0.0
2.2800000000000002,0.12,0.04186930950898631,0.038023693463016095,0.2139129344852572,0.07813069049101368,12.000000000000002,0.0
2.29,0.12,0.0439892798647188,0.04129454278588796,0.21199703557324942,0.07601072013528119,-2.195996041281247,0.0
2.3000000000000003,0.12,0.04621320606586018,0.0410623958610448,0.22239262011413738,0.07378679393413981,12.000000000000002,0.0
2.31,0.12,0.04836787040805725,0.045031792037933206,0.21546643421970704,0.07163212959194275,-7.96242916564374,0.0
2.32,0.12,0.05044456897629308,0.04899908041523793,0.2076698568235837,0.06955543102370691,-8.970826963808133,0.0
2.33,0.12,0.0524412546694067,0.05285627621806955,0.19966856931136204,0.06755874533059329,-9.208390860203657,0.0
2.34,0.12,0.0545418962079292,0.050983086993919485,0.21006415385225,0.06545810379207079,12.000000000000002,0.0
2.35,0.12,0.056657728820876975,0.05323360332779361,0.21158326129477711,0.06334227117912303,1.7410368230126791,0.0
2.36,0.12,0.05887751727923363,0.05236315076139966,0.22197884583566507,0.06112248272076637,12.000000000000002,0.0
2.37,0.12,0.0609933498921814,0.05855218543814381,0.21158326129477711,0.059006650107818595,-12.000000000000002,0.0
2.38,0.12,0.06321313835053805,0.05886852106846227,0.22197884583566507,0.05678686164946195,12.000000000000002,0.0
2.39,0.12,0.06536613567093594,0.0621542594958059,0.21529973203978936,0.05463386432906406,-7.67664776484233,0.0
2.4,0.12,0.06755847507316116,0.06361241411460077,0.2192339402225229,0.05244152492683883,4.512935432607335,0.0
2.41,0.12,0.06964685862997752,0.06736994996465605,0.20883835568163495,0.050353141370022475,-12.000000000000002,0.0
2.42,0.12,0.07183919803220275,0.06613140184726425,0.2192339402225229,0.04816080196779725,12.000000000000002,0.0
2.43,0.12,0.07398016939510295,0.06890510754142076,0.21409713629001953,0.04601983060489705,-5.896747969907353,0.0
2.44,0.12,0.07601718491259427,0.07823866361915954,0.20370155174913157,0.04398281508740573,-12.000000000000002,0.0
2.45,0.12,0.07815815627549447,0.0734423397500462,0.21409713629001953,0.04184184372450553,12.000000000000002,0.0
2.46,0.12,0.08024696767252101,0.07596458511858518,0.20888113970265404,0.03975303232747898,-5.987986343487406,0.0
2.47,0.12,0.08223182322413868,0.08392079472916364,0.19848555516176608,0.03776817677586132,-12.000000000000002,0.0
2.48,0.12,0.08411272293034745,0.08804195756261948,0.18808997062087812,0.03588727706965254,-12.000000000000002,0.0
2.49,0.12,0.08609757848196511,0.08176958967269676,0.19848555516176608,0.03390242151803488,12.000000000000002,0.0
2.5,0.12,0.08797847818817389,0.08536108056838905,0.18808997062087812,0.032021521811826104,-12.000000000000002,0.0
2.5100000000000002,0.12,0.0897554220489738,0.08866158929005491,0.17769438607999016,0.030244577951026197,-12.000000000000002,0.0
2.52,0.12,0.09142841006436482,0.09321281733778498,0.1672988015391022,0.028571589935635175,-12.000000000000002,0.0
2.5300000000000002,0.12,0.09320535392516473,0.08945469590750835,0.17769438607999016,0.02679464607483527,12.000000000000002,0.0
2.54,0.12,0.09487834194055575,0.09271479823328051,0.1672988015391022,0.025121658059444246,-12.000000000000002,0.0
2.5500000000000003,0.12,0.09644737411053789,0.09643301709267924,0.15690321699821425,0.02355262588946211,-12.000000000000002,0.0
2.56,0.12,0.0980144098967332,0.09731690625947112,0.15670357861953133,0.021985590103266797,-0.22876933839754335,0.0
2.57,0.12,0.09963578692192572,0.097262097754273,0.16213770251925255,0.020364213078074275,6.239371774988164,0.0
2.58,0.12,0.10117756317809598,0.09936814099289364,0.15417762561702567,0.018822436821904015,-9.160553684630361,0.0
2.59,0.12,0.10282329527967511,0.09842777156135601,0.16457321015791362,0.017176704720324884,12.000000000000002,0.0
2.6,0.12,0.10436507153584537,0.10234694779172578,0.15417762561702567,0.015634928464154624,-12.000000000000002,0.0
2.61,0.12,0.10585420196230676,0.10383229655582746,0.1489130426461386,0.014145798037693239,-6.043970561593966,0.0
2.62,0.12,0.10723937654335926,0.10631854174155927,0.13851745810525065,0.012760623456640738,-12.000000000000002,0.0
2.63,0.12,0.1086670991589631,0.10612872210572123,0.14277226156038347,0.0113329008410369,4.881549239346409,0.0
2.64,0.12,0.10999086592915805,0.10961017620405338,0.13237667701949551,0.010009134070841946,-12.000000000000002,0.0
2.65,0.12,0.11121067685394412,0.11201629756479771,0.12198109247860754,0.008789323146055877,-12.000000000000002,0.0
2.66,0.12,0.1124791727873062,0.11152153550928105,0.12684959333620763,0.007520827212693801,5.587744361632396,0.0
2.67,0.12,0.11366373791606361,0.1131826856041046,0.11845651287574159,0.006336262083936381,-9.663511707293893,0.0
2.68,0.12,0.11482708502847873,0.11377004861121935,0.11633471124151144,0.005172914971521267,-2.4321359168049184,0.0
2.69,0.12,0.11593873108497982,0.11482725381466155,0.11116460565010894,0.0040612689150201775,-5.935113186275609,0.0
2.7,0.12,0.1170826379097091,0.11449561501789413,0.11439068247292901,0.0029173620902908926,3.6993815326128043,0.0
2.71,0.12,0.11812258888902952,0.11771562643305572,0.10399509793204104,0.0018774111109704783,-12.000000000000002,0.0
2.72,0.12,0.11915445882934678,0.11792801569220254,0.10318699403172633,0.000845541170653219,-0.9260591773192064,0.0
2.73,0.12,0.12008237292425517,0.12334079544720797,0.09279140949083836,-8.237292425516962e-05,-12.000000000000002,0.0
2.74,0.12,0.12100972434622173,0.12322908272920564,0.09273514219665722,-0.0010097243462217353,-0.06447758323311319,0.0
2.75,0.12,0.12201954886370502,0.12178141745133474,0.10098245174832847,-0.00201954886370502,9.494108611550443,0.0
2.7600000000000002,0.12,0.12310524787132879,0.12049343444431548,0.10856990076237688,-0.0031052478713287923,8.728296146347152,0.0
2.77,0.12,0.12416575716168925,0.12088042492736195,0.10605092903604645,-0.004165757161689251,-2.8877514131567805,0.0
2.7800000000000002,0.12,0.12512231060664084,0.126548043067867,0.09565534449515847,-0.00512231060664084,-12.000000000000002,0.0
2.79,0.12,0.12612012355249377,0.12564780905693512,0.09978129458529501,-0.006120123552493778,4.733372827001944,0.0
2.8000000000000003,0.12,0.1270167531577028,0.127080410359277,0.0896629605209033,-0.00701675315770281,-11.675390340528944,0.0
