controller,time_s,setpoint_m,position_m,measured_position_m,velocity_m_s,error_m,beam_angle_deg,disturbance_m_s2
P,4.5,0.12,0.1369257523272372,0.13252749708752778,0.4135980179302712,-0.016925752327237198,-2.009763590737765,0.0
P,4.51,0.12,0.14103706989234366,0.13762330411532978,0.411131756510646,-0.021037069892343663,-2.8272746512750078,0.0
P,4.5200000000000005,0.12,0.145113501092453,0.14493909501259625,0.4076431200109345,-0.025113501092453,-4.000933689473072,0.0
P,4.53,0.12,0.1491490036916323,0.1492674621505605,0.40355025991793214,-0.029149003691632314,-4.695325763200791,0.0
P,4.54,0.12,0.15314354936000538,0.14928776596189786,0.39945456683730723,-0.03314354936000538,-4.6985830667542405,0.0
P,4.55,0.12,0.1570913140480899,0.15346393054663954,0.3947764688084516,-0.03709131404808991,-5.368557561475806,0.0
P,4.5600000000000005,0.12,0.1609842479193217,0.15924379436302266,0.38929338712317996,-0.040984247919321704,-6.29581060942537,0.0
P,4.57,0.12,0.16482228260497123,0.15929292585378702,0.3838034685649516,-0.04482228260497123,-6.303692685198924,0.0
P,4.58,0.12,0.1685968055433944,0.16548842335020775,0.37745229384231765,-0.048596805543394406,-7.297625089079497,0.0
P,4.59,0.12,0.1723035744571597,0.16854507984748668,0.37067689137653176,-0.05230357445715972,-7.7879989358824036,0.0
P,4.6000000000000005,0.12,0.1759365104152606,0.1729313908800748,0.36329359581008924,-0.0559365104152606,-8.491686843319519,0.0
P,4.61,0.12,0.17949376074697232,0.17426977280336178,0.35572503317117243,-0.059493760746972324,-8.706401022946167,0.0
P,4.62,0.12,0.18297249690221828,0.1763146257603544,0.34787361552459733,-0.06297249690221829,-9.034453066595631,0.0
P,4.63,0.12,0.18636924781303088,0.17882653003023571,0.33967509108125954,-0.06636924781303088,-9.437433303569884,0.0
P,4.64,0.12,0.18967669225297623,0.18413447958705167,0.3307444439945347,-0.06967669225297624,-10.288978004496776,0.0
P,4.65,0.12,0.1928884671997564,0.18875934168309758,0.32117749467801715,-0.07288846719975642,-11.030936225510459,0.0
P,4.66,0.12,0.19599970923874582,0.1923020840264589,0.31112420389893986,-0.07599970923874583,-11.599291941205754,0.0
P,4.67,0.12,0.19900699543232633,0.19987417156360485,0.3007286193580519,-0.07900699543232634,-12.000000000000002,0.0
P,4.68,0.12,0.20191032578049797,0.20121898217214093,0.29033303481716394,-0.08191032578049798,-12.000000000000002,0.0
P,4.69,0.12,0.20470970028326074,0.19998614354781472,0.279937450276276,-0.08470970028326075,-12.000000000000002,0.0
P,4.7,0.12,0.2074051189406146,0.20540511718816265,0.269541865735388,-0.08740511894061462,-12.000000000000002,0.0
P,4.71,0.12,0.2099965817525596,0.20659096246791397,0.25914628119450006,-0.08999658175255962,-12.000000000000002,0.0
P,4.72,0.12,0.21248408871909574,0.20942785407647943,0.2487506966536121,-0.09248408871909575,-12.000000000000002,0.0
P,4.73,0.12,0.21486763984022297,0.2128547400179265,0.23835511211272414,-0.09486763984022298,-12.000000000000002,0.0
P,4.74,0.12,0.21714723511594133,0.21610598207417375,0.22795952757183618,-0.09714723511594134,-12.000000000000002,0.0
P,4.75,0.12,0.21932287454625082,0.2164687181481733,0.21756394303094823,-0.09932287454625083,-12.000000000000002,0.0
P,4.76,0.12,0.22139455813115141,0.22145057761171955,0.20716835849006027,-0.10139455813115142,-12.000000000000002,0.0
P,4.7700000000000005,0.12,0.22336228587064313,0.2191106816788666,0.1967727739491723,-0.10336228587064314,-12.000000000000002,0.0
P,4.78,0.12,0.22522605776472598,0.22337496399536766,0.18637718940828435,-0.10522605776472599,-12.000000000000002,0.0
P,4.79,0.12,0.22698587381339994,0.23042140521791765,0.1759816048673964,-0.10698587381339994,-12.000000000000002,0.0
P,4.8,0.12,0.22864173401666502,0.2274320332986505,0.16558602032650843,-0.10864173401666502,-12.000000000000002,0.0
P,4.8100000000000005,0.12,0.23019363837452123,0.23150816302987737,0.15519043578562047,-0.11019363837452123,-12.000000000000002,0.0
P,4.82,0.12,0.23164158688696856,0.23037667873086765,0.14479485124473251,-0.11164158688696857,-12.000000000000002,0.0
P,4.83,0.12,0.232985579554007,0.23280314107762815,0.13439926670384456,-0.11298557955400701,-12.000000000000002,0.0
P,4.84,0.12,0.23422561637563657,0.23287201316522163,0.12400368216295658,-0.11422561637563658,-12.000000000000002,0.0
P,4.8500000000000005,0.12,0.23536169735185727,0.23388480121330818,0.11360809762206861,-0.11536169735185728,-12.000000000000002,0.0
P,4.86,0.12,0.23639382248266907,0.23380273255840645,0.10321251308118064,-0.11639382248266908,-12.000000000000002,0.0
P,4.87,0.12,0.237321991768072,0.23725442520058418,0.09281692854029266,-0.11732199176807201,-12.000000000000002,0.0
P,4.88,0.12,0.23814620520806606,0.23561891738970048,0.08242134399940469,-0.11814620520806607,-12.000000000000002,0.0
P,4.89,0.12,0.23886646280265122,0.2394773756806929,0.07202575945851672,-0.11886646280265123,-12.000000000000002,0.0
P,4.9,0.12,0.23948276455182751,0.24103703681154304,0.061630174917628754,-0.11948276455182752,-12.000000000000002,0.0
P,4.91,0.12,0.23999511045559493,0.24021582736630198,0.05123459037674079,-0.11999511045559494,-12.000000000000002,0.0
P,4.92,0.12,0.24040350051395346,0.23942261298848355,0.04083900583585282,-0.12040350051395346,-12.000000000000002,0.0
P,4.93,0.12,0.2407079347269031,0.24131143167257085,0.030443421294964856,-0.12070793472690311,-12.000000000000002,0.0
P,4.94,0.12,0.24090841309444389,0.24009058861581029,0.02004783675407689,-0.12090841309444389,-12.000000000000002,0.0
P,4.95,0.12,0.24100493561657577,0.24277950734537418,0.009652252213188923,-0.12100493561657577,-12.000000000000002,0.0
P,4.96,0.12,0.24099750229329878,0.2373421234481455,-0.0007433323276990443,-0.12099750229329878,-12.000000000000002,0.0
P,4.97,0.12,0.24088611312461292,0.24032628755706148,-0.011138916868587012,-0.12088611312461292,-12.000000000000002,0.0
P,4.98,0.12,0.24067076811051816,0.23690448913436493,-0.02153450140947498,-0.12067076811051816,-12.000000000000002,0.0
P,4.99,0.12,0.24035146725101453,0.23768064645006376,-0.031930085950362945,-0.12035146725101453,-12.000000000000002,0.0
P,5.0,0.12,0.23992821054610203,0.24307919171064235,-0.04232567049125091,-0.11992821054610203,-12.000000000000002,0.0
P,5.01,0.12,0.23940099799578063,0.2417185805100454,-0.052721255032138876,-0.11940099799578063,-12.000000000000002,0.0
P,5.0200000000000005,0.12,0.23876982960005036,0.23796203752921105,-0.06311683957302684,-0.11876982960005036,-12.000000000000002,0.0
P,5.03,0.12,0.23803470535891122,0.23576482268796856,-0.07351242411391481,-0.11803470535891122,-12.000000000000002,0.0
P,5.04,0.12,0.23719562527236318,0.23210564768322792,-0.08390800865480279,-0.11719562527236319,-12.000000000000002,0.0
P,5.05,0.12,0.23625258934040627,0.23610863425649792,-0.09430359319569076,-0.11625258934040628,-12.000000000000002,0.0
P,5.0600000000000005,0.12,0.2352055975630405,0.24109341936490108,-0.10469917773657873,-0.1152055975630405,-12.000000000000002,0.0
P,5.07,0.12,0.2340546499402658,0.2360753661059678,-0.1150947622774667,-0.11405464994026582,-12.000000000000002,0.0
P,5.08,0.12,0.23279974647208226,0.23293550536816685,-0.12549034681835466,-0.11279974647208227,-12.000000000000002,0.0
P,5.09,0.12,0.23144088715848984,0.2337299068910829,-0.13588593135924262,-0.11144088715848985,-12.000000000000002,0.0
P,5.1000000000000005,0.12,0.22997807199948853,0.22831897045250096,-0.14628151590013058,-0.10997807199948853,-12.000000000000002,0.0
P,5.11,0.12,0.22841130099507834,0.22938342527409325,-0.15667710044101854,-0.10841130099507834,-12.000000000000002,0.0
P,5.12,0.12,0.22674057414525928,0.2286102559411098,-0.1670726849819065,-0.10674057414525928,-12.000000000000002,0.0
P,5.13,0.12,0.22496589145003132,0.22656837284161718,-0.17746826952279446,-0.10496589145003132,-12.000000000000002,0.0
P,5.14,0.12,0.2230872529093945,0.22654750369341148,-0.18786385406368242,-0.1030872529093945,-12.000000000000002,0.0
P,5.15,0.12,0.2211046585233488,0.2237765433618666,-0.19825943860457038,-0.1011046585233488,-12.000000000000002,0.0
P,5.16,0.12,0.21901810829189422,0.2224413105595648,-0.20865502314545833,-0.09901810829189422,-12.000000000000002,0.0
P,5.17,0.12,0.21682760221503075,0.2176413637274327,-0.2190506076863463,-0.09682760221503076,-12.000000000000002,0.0
P,5.18,0.12,0.2145331402927584,0.21862323303185185,-0.22944619222723425,-0.09453314029275842,-12.000000000000002,0.0
P,5.19,0.12,0.2121347225250772,0.2177910141880064,-0.2398417767681222,-0.0921347225250772,-12.000000000000002,0.0
P,5.2,0.12,0.2096323489119871,0.21019442348577438,-0.2502373613090102,-0.0896323489119871,-12.000000000000002,0.0
P,5.21,0.12,0.2070260194534881,0.20785695760055797,-0.26063294584989816,-0.08702601945348812,-12.000000000000002,0.0
P,5.22,0.12,0.20431573414958026,0.20969758812612857,-0.2710285303907861,-0.08431573414958027,-12.000000000000002,0.0
P,5.23,0.12,0.20150149300026352,0.20393304617619015,-0.2814241149316741,-0.08150149300026352,-12.000000000000002,0.0
P,5.24,0.12,0.1985832960055379,0.20430913578439663,-0.29181969947256203,-0.0785832960055379,-12.000000000000002,0.0
P,5.25,0.12,0.1955611431654034,0.19769822458175354,-0.30221528401345,-0.07556114316540341,-12.000000000000002,0.0
P,5.26,0.12,0.19243503447986002,0.19847123431794483,-0.31261086855433795,-0.07243503447986002,-12.000000000000002,0.0
P,5.2700000000000005,0.12,0.1892078499773668,0.19269800611347093,-0.3227184502493212,-0.06920784997736681,-11.662809002090794,0.0
P,5.28,0.12,0.1858836703403863,0.1897243076240122,-0.33241796369805177,-0.06588367034038631,-11.18574395771764,0.0
P,5.29,0.12,0.1824634725278132,0.18901310638372612,-0.34201978125730925,-0.0624634725278132,-11.071647235249625,0.0
P,5.3,0.12,0.17895726868616701,0.18173993157292487,-0.3506203841646191,-0.05895726868616702,-9.904825018354261,0.0
P,5.3100000000000005,0.12,0.17537149949538783,0.17707502449431708,-0.35857691907791894,-0.05537149949538783,-9.15644245356446,0.0
P,5.32,0.12,0.17170976155369355,0.17447437107933111,-0.36617379416942686,-0.051709761553693556,-8.739224352530515,0.0
P,5.33,0.12,0.16797462956669465,0.17261442945497982,-0.3735131986998912,-0.047974629566694654,-8.440837297925613,0.0
P,5.34,0.12,0.16417688205425654,0.16484311142233363,-0.37977475124381094,-0.044176882054256544,-7.19409886925691,0.0
P,5.3500000000000005,0.12,0.16031567361915924,0.16545182385955878,-0.38612084350972903,-0.04031567361915925,-7.291753499309256,0.0
P,5.36,0.12,0.1563996422481285,0.15923813098392375,-0.39160313710307365,-0.0363996422481285,-6.29490204380895,0.0
P,5.37,0.12,0.15242954343067705,0.15869526756959562,-0.39700988174514573,-0.032429543430677055,-6.2078114528283725,0.0
P,5.38,0.12,0.1484207858024178,0.1476410228208761,-0.400875762825924,-0.028420785802417803,-4.434399057370783,0.0
P,5.39,0.12,0.14437447684890728,0.14684765425220947,-0.4046308953510509,-0.024374476848907284,-4.307120379738571,0.0
P,5.4,0.12,0.14029878268088694,0.14100154054643907,-0.4075694168020344,-0.020298782680886945,-3.369238982434728,0.0
P,5.41,0.12,0.13619699551767028,0.13864632374815902,-0.41017871632166564,-0.016196995517670287,-2.991395831771397,0.0
P,5.42,0.12,0.1320718476035908,0.13669232731988817,-0.41251479140794656,-0.012071847603590813,-2.677919735905437,0.0
P,5.43,0.12,0.12793030387721757,0.1317133943526913,-0.4141543726373241,-0.007930303877217576,-1.8791585685084378,0.0
P,5.44,0.12,0.12377836793098236,0.12742354873932155,-0.4151935946235208,-0.0037783679309823653,-1.1909464329638058,0.0
P,5.45,0.12,0.11962158806305732,0.12345999818822224,-0.4156779867925031,0.0003784119369426714,-0.5550812212625297,0.0
P,5.46,0.12,0.11546476848477032,0.12002836454429722,-0.41568195782870054,0.004535231515229679,-0.004550472292919423,0.0
P,5.47,0.12,0.11131712161692468,0.1134476964008841,-0.41476468678456285,0.008682878383075313,1.0511741584896155,0.0
P,5.48,0.12,0.10717965089716937,0.11273082089872279,-0.4137470719755312,0.012820349102830628,1.1661811924780776,0.0
P,5.49,0.12,0.10305827042301244,0.10850498283794034,-0.4121380474156926,0.016941729576987558,1.844124712686108,0.0
P,5.5,0.12,0.09895952252812402,0.10382834629832464,-0.40987478948884165,0.02104047747187597,2.5943890135887147,0.0
P,5.51,0.12,0.0948886585344137,0.10007258941362655,-0.4070863993710323,0.0251113414655863,3.1969182650258423,0.0
P,5.5200000000000005,0.12,0.09085209349129533,0.09548149453603101,-0.4036565043118359,0.029147906508704663,3.9334592725508393,0.0
P,5.53,0.12,0.08685060846827293,0.09492224009675747,-0.40014850230224047,0.033149391531727065,4.023179445874961,0.0
P,5.54,0.12,0.08289570879290548,0.08667642012616791,-0.3954899675367455,0.03710429120709452,5.346041358105477,0.0
P,5.55,0.12,0.07899351684843278,0.08228154235623632,-0.3902191944472691,0.04100648315156721,6.051103611645731,0.0
P,5.5600000000000005,0.12,0.07515070339299292,0.07748646168771803,-0.38428134554398663,0.04484929660700708,6.820369688892159,0.0
P,5.57,0.12,0.07137338056712102,0.07308617805183724,-0.37773228258718966,0.04862661943287898,7.526299195682219,0.0
P,5.58,0.12,0.06766737546335513,0.06888443699191886,-0.37060051037658825,0.05233262453664486,8.200376877834634,0.0
P,5.59,0.12,0.06403683517729179,0.0658897808368933,-0.36305402860633434,0.0559631648227082,8.680804122406984,0.0
P,5.6000000000000005,0.12,0.06048451856295696,0.06389547441398764,-0.35523166143348306,0.059515481437043036,9.000747077454298,0.0
P,5.61,0.12,0.057014215312715534,0.06115310881995239,-0.34703032502414244,0.06298578468728447,9.440699805830597,0.0
P,5.62,0.12,0.053631494781445264,0.057116499429819854,-0.3382720531270268,0.06636850521855472,10.088285714303517,0.0
P,5.63,0.12,0.050343262034021494,0.05210042422658584,-0.3288232747423772,0.0696567379659785,10.893005543127018,0.0
P,5.64,0.12,0.04714945766995956,0.05214363116206142,-0.3193804364061935,0.07285054233004043,10.886073932991373,0.0
P,5.65,0.12,0.04405490996044148,0.04862828301456146,-0.3094547709518079,0.07594509003955852,11.450034847629837,0.0
P,5.66,0.12,0.04106431809633228,0.043735613345597446,-0.29905918641091994,0.07893568190366772,12.000000000000002,0.0
P,5.67,0.12,0.03817768207763196,0.03975848580700286,-0.288663601870032,0.08182231792236803,12.000000000000002,0.0
P,5.68,0.12,0.03539500190434052,0.03927453791929156,-0.278268017329144,0.08460499809565947,12.000000000000002,0.0
P,5.69,0.12,0.03271627757645796,0.03577094907931273,-0.26787243278825607,0.08728372242354204,12.000000000000002,0.0
P,5.7,0.12,0.03014150909398428,0.029820023057627865,-0.2574768482473681,0.08985849090601572,12.000000000000002,0.0
P,5.71,0.12,0.027670696456919476,0.03000554858201547,-0.24708126370648015,0.09232930354308053,12.000000000000002,0.0
P,5.72,0.12,0.025303839665263554,0.028194768081068237,-0.2366856791655922,0.09469616033473643,12.000000000000002,0.0
P,5.73,0.12,0.02304093871901651,0.023504450092288045,-0.22629009462470423,0.09695906128098349,12.000000000000002,0.0
P,5.74,0.12,0.020881993618178347,0.023420625504691397,-0.21589451008381627,0.09911800638182165,12.000000000000002,0.0
P,5.75,0.12,0.018827004362749065,0.01797234864766277,-0.2054989255429283,0.10117299563725093,12.000000000000002,0.0
P,5.76,0.12,0.01687597095272866,0.021499376562773405,-0.19510334100204035,0.10312402904727133,12.000000000000002,0.0
P,5.7700000000000005,0.12,0.015028893388117137,0.019371870922847523,-0.1847077564611524,0.10497110661188286,12.000000000000002,0.0
P,5.78,0.12,0.013285771668914493,0.014523858719511208,-0.17431217192026444,0.1067142283310855,12.000000000000002,0.0
P,5.79,0.12,0.011646605795120729,0.014012680344592639,-0.16391658737937648,0.10835339420487927,12.000000000000002,0.0
P,5.8,0.12,0.010111395766735844,0.0068267618635209784,-0.15352100283848852,0.10988860423326416,12.000000000000002,0.0
P,5.8100000000000005,0.12,0.008680141583759838,0.007798700446205177,-0.14312541829760056,0.11131985841624016,12.000000000000002,0.0
P,5.82,0.12,0.007352843246192712,0.008092583743455579,-0.1327298337567126,0.11264715675380728,12.000000000000002,0.0
P,5.83,0.12,0.0061295007540344655,0.005208577203338993,-0.12233424921582463,0.11387049924596553,12.000000000000002,0.0
P,5.84,0.12,0.005010114107285099,0.007558293719295783,-0.11193866467493666,0.1149898858927149,12.000000000000002,0.0
P,5.8500000000000005,0.12,0.003994683305944612,0.009004707168781087,-0.10154308013404868,0.11600531669405538,12.000000000000002,0.0
P,5.86,0.12,0.003083208350013005,0.0016414538670860082,-0.09114749559316071,0.11691679164998699,12.000000000000002,0.0
P,5.87,0.12,0.002275689239490278,0.0014082815418426198,-0.08075191105227274,0.11772431076050972,12.000000000000002,0.0
P,5.88,0.12,0.0015721259743764302,0.0027465859761101386,-0.07035632651138476,0.11842787402562356,12.000000000000002,0.0
P,5.89,0.12,0.0009725185546714622,0.004794358271375672,-0.0599607419704968,0.11902748144532853,12.000000000000002,0.0
P,5.9,0.12,0.0004768669803753738,-0.0014722300704083438,-0.04956515742960883,0.11952313301962462,12.000000000000002,0.0
P,5.91,0.12,8.517125148816513e-05,0.0009749392249892578,-0.03916957288872087,0.11991482874851184,12.000000000000002,0.0
P,5.92,0.12,-0.0002025686319901639,0.003727768953114383,-0.0287739883478329,0.12020256863199016,12.000000000000002,0.0
P,5.93,0.12,-0.0003863526700596132,-0.0035060869283486985,-0.018378403806944936,0.12038635267005961,12.000000000000002,0.0
P,5.94,0.12,-0.0004661808627201829,-0.0029484910837512773,-0.007982819266056968,0.12046618086272018,12.000000000000002,0.0
P,5.95,0.12,-0.00044205320997187293,-0.0013133940756418594,0.002412765274830999,0.12044205320997187,12.000000000000002,0.0
P,5.96,0.12,-0.00031396971181468325,-0.001483230035682695,0.012808349815718966,0.12031396971181468,12.000000000000002,0.0
P,5.97,0.12,-8.193036824861392e-05,0.001311232863692606,0.023203934356606934,0.12008193036824862,12.000000000000002,0.0
P,5.98,0.12,0.00025406482072633506,0.0004013890713930622,0.0335995188974949,0.11974593517927366,12.000000000000002,0.0
P,5.99,0.12,0.0006940158551101638,-0.003295859298557922,0.043995103438382865,0.11930598414488983,12.000000000000002,0.0
P,6.0,-0.08,0.0010300110440851127,0.0017248366609117856,0.0335995188974949,-0.08103001104408511,-12.000000000000002,0.0
P,6.01,-0.08,0.001262050387651182,-0.0001250667306261883,0.023203934356606934,-0.08126205038765118,-12.000000000000002,0.0
P,6.0200000000000005,-0.08,0.0013901338858083717,0.00381094482153366,0.012808349815718966,-0.08139013388580837,-12.000000000000002,0.0
P,6.03,-0.08,0.0014142615385566817,0.00013495881293453232,0.002412765274830999,-0.08141426153855669,-12.000000000000002,0.0
P,6.04,-0.08,0.001334433345896112,0.00014103097235221014,-0.007982819266056968,-0.08133443334589611,-12.000000000000002,0.0
P,6.05,-0.08,0.0011506493078266627,0.002416696567505175,-0.018378403806944936,-0.08115064930782666,-12.000000000000002,0.0
P,6.0600000000000005,-0.08,0.0008629094243483336,0.002676502272500536,-0.0287739883478329,-0.08086290942434833,-12.000000000000002,0.0
P,6.07,-0.08,0.00047121369546112494,0.001759108152220741,-0.03916957288872087,-0.08047121369546113,-12.000000000000002,0.0
P,6.08,-0.08,-2.4437878834963444e-05,-0.002899980939308491,-0.04956515742960883,-0.07997556212116504,-12.000000000000002,0.0
P,6.09,-0.08,-0.0006240452985399314,0.0010516310010215387,-0.0599607419704968,-0.07937595470146007,-12.000000000000002,0.0
P,6.1000000000000005,-0.08,-0.0013276085636537791,-0.0026926614018887296,-0.07035632651138476,-0.07867239143634622,-12.000000000000002,0.0
P,6.11,-0.08,-0.0021351276741765064,-0.0008570563404772521,-0.08075191105227274,-0.0778648723258235,-12.000000000000002,0.0
P,6.12,-0.08,-0.0030466026301081135,-0.004982596544974627,-0.09114749559316071,-0.07695339736989189,-12.000000000000002,0.0
P,6.13,-0.08,-0.0040620334314486,-0.002153958335021986,-0.10154308013404868,-0.0759379665685514,-12.000000000000002,0.0
P,6.140000000000001,-0.08,-0.005180769441137214,-0.005675231240063345,-0.11187360096886138,-0.07481923055886279,-11.923787577044447,0.0
P,6.15,-0.08,-0.006399972361715136,-0.007746038741658258,-0.1219202920577921,-0.07360002763828487,-11.591571692973272,0.0
P,6.16,-0.08,-0.007723131127701936,-0.004972332088750336,-0.13231587659868008,-0.07227686887229806,-12.000000000000002,0.0
P,6.17,-0.08,-0.009147450925190532,-0.007239842084348433,-0.14243197974885957,-0.07085254907480946,-11.672779902762228,0.0
P,6.18,-0.08,-0.010668628908236237,-0.010375404527976325,-0.1521177983045706,-0.06933137109176377,-11.169747318387332,0.0
P,6.19,-0.08,-0.012290246054256932,-0.007766271210194109,-0.1621617146020694,-0.06770975394574306,-11.588325834815816,0.0
P,6.2,-0.08,-0.014004878003737682,-0.013171550897396416,-0.1714631949480751,-0.06599512199626231,-10.721166637955253,0.0
P,6.21,-0.08,-0.015811466581061973,-0.013940662655795813,-0.18065885773242907,-0.06418853341893803,-10.597779436310775,0.0
P,6.22,-0.08,-0.017708176814354076,-0.015273639685704771,-0.18967102332921035,-0.062291823185645925,-10.383932353906108,0.0
P,6.23,-0.08,-0.01968994484658752,-0.018947508682611303,-0.19817680322334433,-0.06031005515341248,-9.794540227487332,0.0
P,6.24,-0.08,-0.021757046357514374,-0.01874767225978766,-0.20671015109268548,-0.05824295364248563,-9.826599621625535,0.0
P,6.25,-0.08,-0.023903852846402354,-0.022823951051843823,-0.21468064888879781,-0.05609614715359765,-9.172649623095724,0.0
P,6.26,-0.08,-0.02612773281591594,-0.024727129490834773,-0.22238799695135866,-0.05387226718408406,-8.867326164895186,0.0
P,6.2700000000000005,-0.08,-0.028430518120655817,-0.023402447536309257,-0.23027853047398772,-0.05156948187934418,-9.079842483431255,0.0
P,6.28,-0.08,-0.030802365553964473,-0.030511690225680684,-0.23718474333086556,-0.04919763444603553,-7.939319598852645,0.0
P,6.29,-0.08,-0.033236174197220705,-0.035627926215823454,-0.24338086432562345,-0.046763825802779296,-7.118531157013919,0.0
P,6.3,-0.08,-0.03573973457333165,-0.030014300207196917,-0.2503560376110946,-0.04426026542666835,-8.019114975579596,0.0
P,6.3100000000000005,-0.08,-0.03831217766594382,-0.030641078668117643,-0.25724430926121655,-0.041687822334056185,-7.9185620461783,0.0
P,6.32,-0.08,-0.04094172408692872,-0.03912271619684248,-0.2629546420984906,-0.03905827591307128,-6.557868351662332,0.0
P,6.33,-0.08,-0.04362044930608494,-0.04481540016816909,-0.2678725219156218,-0.03637955069391506,-5.644601407817729,0.0
P,6.34,-0.08,-0.04634915293919771,-0.04424141725847683,-0.2728703633112773,-0.03365084706080229,-5.736684442884143,0.0
P,6.3500000000000005,-0.08,-0.04912410015190386,-0.04692159883887905,-0.277494721270615,-0.03087589984809614,-5.306707782804042,0.0
P,6.36,-0.08,-0.05194168997371705,-0.049503947833948375,-0.2817589821813187,-0.02805831002628295,-4.892426226591541,0.0
P,6.37,-0.08,-0.05479541241988295,-0.054168466057560746,-0.2853722446165902,-0.025204587580117052,-4.144106045101965,0.0
P,6.38,-0.08,-0.057686010548342714,-0.053636290134929994,-0.2890598128459766,-0.022313989451657287,-4.229482061212588,0.0
P,6.390000000000001,-0.08,-0.06060929355960115,-0.05663699579777054,-0.2923283011258437,-0.01939070644039885,-3.748084305095634,0.0
P,6.4,-0.08,-0.06355553115310722,-0.06359810479923976,-0.2946237593506063,-0.016444468846892782,-2.631326238854437,0.0
P,6.41,-0.08,-0.0665267383634488,-0.062157137689717444,-0.2971207210341577,-0.013473261636551201,-2.8624979734742606,0.0
P,6.42,-0.08,-0.06952254572240042,-0.06242136839955702,-0.2995807358951627,-0.01047745427759958,-2.8201079208979114,0.0
P,6.43,-0.08,-0.07253350068823514,-0.0691786250575263,-0.3010954965834715,-0.007466499311764865,-1.7360535156506285,0.0
P,6.44,-0.08,-0.07555396366952792,-0.07320815101237214,-0.30204629812927836,-0.004446036330472081,-1.089603989827576,0.0
P,6.45,-0.08,-0.07858025336079497,-0.07583797009834296,-0.3026289691267041,-0.0014197466392050356,-0.6677068932021526,0.0
P,6.46,-0.08,-0.08161025338225127,-0.07734973982685785,-0.3030000021456299,0.0016102533822512644,-0.42517642309143755,0.0
P,6.47,-0.08,-0.08463315340710564,-0.0850715965932657,-0.3022900024854371,0.004633153407105642,0.8136270245237425,0.0
P,6.48,-0.08,-0.08765002745704624,-0.08430437200115104,-0.3016874049940597,0.007650027457046238,0.6905425775366575,0.0
P,6.49,-0.08,-0.09065509926574229,-0.08843095535597185,-0.30050718086960465,0.01065509926574229,1.3525628456491305,0.0
P,6.5,-0.08,-0.09365042846211066,-0.0869594492398302,-0.29953291963683726,0.013650428462110661,1.1164917936978391,0.0
P,6.51,-0.08,-0.0966261643929639,-0.09399877392972057,-0.2975735930853236,0.016626164392963896,2.245797860686113,0.0
P,6.5200000000000005,-0.08,-0.09958329807311488,-0.09329038917072485,-0.295713368015098,0.019583298073114874,2.1321529811929425,0.0
P,6.53,-0.08,-0.10250994358676646,-0.10179077946867889,-0.29266455136515807,0.02250994358676646,3.4958551483957536,0.0
P,6.54,-0.08,-0.10540673726818418,-0.10133542525316087,-0.2896793681417716,0.025406737268184182,3.422803499144271,0.0
P,6.55,-0.08,-0.10826888362620413,-0.10476793674060172,-0.28621463580199397,0.028268883626204125,3.973475078953764,0.0
P,6.5600000000000005,-0.08,-0.11108906962388487,-0.11000697812193369,-0.28201859976807486,0.03108906962388487,4.813964966518953,0.0
P,6.57,-0.08,-0.11386628072178662,-0.11073427739461099,-0.2777211097901737,0.033866280721786615,4.930644267067516,0.0
P,6.58,-0.08,-0.1165995309154432,-0.11144124304812342,-0.27332501936565834,0.0365995309154432,5.044061482047032,0.0
P,6.59,-0.08,-0.11928072962788648,-0.1172471143240164,-0.26811987124432873,0.03928072962788648,5.975486859460758,0.0
P,6.6000000000000005,-0.08,-0.12190233979051815,-0.12266465492622601,-0.26216101626316685,0.04190233979051815,6.844613052633403,0.0
P,6.61,-0.08,-0.12446537233569899,-0.12193746544347304,-0.25630325451808406,0.044465372335698986,6.727951365482873,0.0
P,6.62,-0.08,-0.12696380763932058,-0.126270218525284,-0.24984353036216053,0.04696380763932058,7.423047068211066,0.0
P,6.63,-0.08,-0.12939573277904587,-0.12764848951664834,-0.24319251397252967,0.04939573277904587,7.644160578536432,0.0
P,6.640000000000001,-0.08,-0.13175849790096159,-0.1295589083184161,-0.23627651219157242,0.051758497900961584,7.950645594978883,0.0
P,6.65,-0.08,-0.13404433211627678,-0.1351698023329926,-0.22858342153151928,0.05404433211627678,8.850791124704141,0.0
P,6.66,-0.08,-0.13625032370003673,-0.13727564879491813,-0.2205991583759952,0.05625032370003673,9.188628245502631,0.0
P,6.67,-0.08,-0.13837922337877107,-0.13528619002898568,-0.2128899678734344,0.058379223378771064,8.869462991253574,0.0
P,6.68,-0.08,-0.14042531187917334,-0.13942466077111043,-0.20460885004022691,0.06042531187917334,9.533390331307515,0.0
P,6.69,-0.08,-0.14238013814614897,-0.14555480056281447,-0.1954826266975618,0.06238013814614897,10.516837517399088,0.0
P,6.7,-0.08,-0.14425024055228136,-0.1408104500729327,-0.18701024061323954,0.06425024055228136,9.755709990516145,0.0
P,6.71,-0.08,-0.14603162746427495,-0.14370550104173288,-0.17813869119935904,0.06603162746427495,10.220157756081177,0.0
P,6.72,-0.08,-0.14771913183793794,-0.1474593771123479,-0.16875043736630077,0.06771913183793794,10.822385271933081,0.0
P,6.73,-0.08,-0.149308778063906,-0.15035279226005444,-0.15896462259680494,0.06930877806390599,11.286570605692937,0.0
P,6.74,-0.08,-0.15080429729089317,-0.14763716227127732,-0.14955192269871725,0.07080429729089317,10.850907021879891,0.0
